outcome,month,MMWR week,Age group,Vaccine product,Vaccinated with outcome,Fully vaccinated population,Unvaccinated with outcome,Unvaccinated population,Crude vax IR,Crude unvax IR,Crude IRR,Age adjusted vax IR,Age adjusted unvax IR,Age adjusted IRR,Continuity correction
case,APR 2022,202216,all_ages_adj,Pfizer,"76,700","88,004,133","77,860","56,317,677.65",87.1549976,138.2514394,1.586270934,88.73956064,169.5769872,1.910951395,1
case,APR 2022,202216,all_ages_adj,all_types,"126,203","152,528,596.9","77,860","56,317,677.65",82.74055004,138.2514394,1.670903074,82.95224657,169.5769872,2.044272388,1
case,APR 2022,202217,5-11,all_types,"6,403","5,677,807","10,253","14,120,621",112.7724137,72.61012104,0.64386421,,,,0
case,APR 2022,202217,12-17,all_types,"7,474","10,452,125","7,005","6,632,263",71.50699021,105.6200576,1.477059198,,,,0
case,APR 2022,202217,18-29,all_types,"27,531","23,605,201","22,887","12,295,152",116.6310763,186.1465397,1.596028653,,,,1
case,APR 2022,202217,30-49,all_types,"51,823","43,311,715","29,951","13,182,836.05",119.6512306,227.1969392,1.898826598,,,,1
case,APR 2022,202217,50-64,all_types,"36,739","35,780,903","15,363","6,670,364.05",102.677677,230.3172643,2.243109419,,,,1
case,APR 2022,202217,65-79,all_types,"23,535","26,279,573.25","8,148","2,191,137.85",89.55624879,371.8615878,4.152268466,,,,1
case,APR 2022,202217,80+,all_types,"8,437","7,660,239.45","3,198","1,068,347.7",110.1401602,299.3407483,2.717816534,,,,1
case,APR 2022,202217,all_ages_adj,Janssen,"8,734","11,567,889","96,805","54,016,841.65",75.5021076,179.2126253,2.373610896,61.27259429,210.8250008,3.440771575,1
case,APR 2022,202217,all_ages_adj,Moderna,"53,600","52,983,996","96,805","54,036,443.65",101.1626228,179.1476149,1.770887409,101.8720575,210.8273494,2.06953069,1
case,APR 2022,202217,all_ages_adj,Pfizer,"99,445","88,161,681","96,805","56,160,721.65",112.798439,172.3713605,1.528136045,115.3433936,209.4101506,1.815536583,1
case,APR 2022,202217,all_ages_adj,all_types,"161,942","152,767,563.7","96,805","56,160,721.65",106.0054871,172.3713605,1.626060738,107.8428099,209.4101506,1.941809109,1
case,MAY 2022,202218,5-11,all_types,"8,960","5,708,117","14,428","14,095,355",156.9694524,102.3599618,0.652101159,,,,0
case,MAY 2022,202218,12-17,all_types,"10,515","10,467,495","10,054","6,618,318",100.4538335,151.9117093,1.512253978,,,,0
case,MAY 2022,202218,18-29,all_types,"34,420","23,631,792","29,198","12,260,795",145.6512481,238.1411646,1.635009433,,,,1
case,MAY 2022,202218,30-49,all_types,"68,477","43,340,411","39,679","13,148,947.05",157.9980402,301.7656079,1.909932601,,,,1
case,MAY 2022,202218,50-64,all_types,"48,242","35,817,157","20,477","6,649,694.85",134.6896405,307.9389425,2.28628528,,,,1
case,MAY 2022,202218,65-79,all_types,"30,029","26,331,343.25","10,463","2,177,871.85",114.0427957,480.423125,4.212656502,,,,1
case,MAY 2022,202218,80+,all_types,"10,083","7,678,319.45","3,885","1,061,316.7",131.3177977,366.0547318,2.787548514,,,,1
case,MAY 2022,202218,all_ages_adj,Janssen,"11,326","11,575,919","128,184","55,992,607.45",97.84104398,228.930221,2.339817849,97.21291858,276.1488482,2.840659989,1
case,MAY 2022,202218,all_ages_adj,Moderna,"69,797","53,050,472","128,184","56,012,298.45",131.5671612,228.8497411,1.739413841,126.4146861,276.1507471,2.184483114,1
case,MAY 2022,202218,all_ages_adj,Pfizer,"129,406","88,299,491","128,184","56,012,298.45",146.5535062,228.8497411,1.561543951,150.3990846,276.1507471,1.836119866,1
case,MAY 2022,202218,all_ages_adj,all_types,"210,726","152,974,634.7","128,184","56,012,298.45",137.7522492,228.8497411,1.661314007,141.3406105,276.1507471,1.953796196,1
case,MAY 2022,202219,5-11,all_types,"11,366","5,736,350","18,668","14,069,257",198.1399322,132.6864667,0.669660402,,,,0
case,MAY 2022,202219,12-17,all_types,"13,452","10,483,315","13,062","6,601,190",128.3181894,197.8734137,1.542052725,,,,0
case,MAY 2022,202219,18-29,all_types,"39,966","23,658,251","33,810","12,225,765",168.9304928,276.5471118,1.637046736,,,,1
case,MAY 2022,202219,30-49,all_types,"83,737","43,368,619","49,149","13,116,601.05",193.0820071,374.7083548,1.940669462,,,,1
case,MAY 2022,202219,50-64,all_types,"59,943","35,851,227","25,671","6,629,359.85",167.1992984,387.2319588,2.315990333,,,,1
case,MAY 2022,202219,65-79,all_types,"36,782","26,375,656.25","12,903","2,164,900.3",139.4543501,596.0089709,4.273864319,,,,1
case,MAY 2022,202219,80+,all_types,"12,406","7,695,354.45","4,796","1,054,709.7",161.2141465,454.7222805,2.820610289,,,,1
case,MAY 2022,202219,all_ages_adj,Janssen,"13,952","11,583,358","158,059","53,729,089.9",120.4486644,294.1776983,2.442349194,121.1806737,344.4074878,2.842099134,1
case,MAY 2022,202219,all_ages_adj,Moderna,"85,140","53,111,431","158,059","55,861,782.9",160.3044738,282.9465724,1.765057242,178.2402301,341.8104395,1.917695232,1
case,MAY 2022,202219,all_ages_adj,Pfizer,"158,279","88,428,980","158,059","55,861,782.9",178.9899646,282.9465724,1.580795734,183.5205871,341.8104395,1.862518232,1
case,MAY 2022,202219,all_ages_adj,all_types,"257,652","153,168,772.7","158,059","55,861,782.9",168.2144444,282.9465724,1.682058716,172.8303779,341.8104395,1.977721993,1
case,MAY 2022,202220,5-11,all_types,"10,640","5,762,260","18,971","14,040,859",184.6497728,135.1128161,0.731724789,,,,0
case,MAY 2022,202220,12-17,all_types,"14,574","10,496,913","14,409","6,583,951",138.8408192,218.8503529,1.57626809,,,,0
case,MAY 2022,202220,18-29,all_types,"43,440","23,684,510","38,071","12,188,949",183.4110142,312.340301,1.702952805,,,,1
case,MAY 2022,202220,30-49,all_types,"88,744","43,396,551","56,389","13,081,077.05",204.4955139,431.0730667,2.107982999,,,,1
case,MAY 2022,202220,50-64,all_types,"64,821","35,884,717","29,896","6,607,558.85",180.6367875,452.4515132,2.504758413,,,,1
case,MAY 2022,202220,65-79,all_types,"39,818","26,415,747.25","14,923","2,151,997.3",150.7358456,693.4488254,4.600424156,,,,1
case,MAY 2022,202220,80+,all_types,"13,419","7,710,788.45","5,462","1,047,945.7",174.0288958,521.2102116,2.994963618,,,,1
case,MAY 2022,202220,all_ages_adj,Janssen,"14,898","11,591,036","178,121","55,683,046.9",128.5303574,319.8837167,2.488779485,107.3157096,391.3189319,3.646427287,1
case,MAY 2022,202220,all_ages_adj,Moderna,"90,959","53,169,321","178,121","55,702,337.9",171.0742178,319.7729336,1.869205879,167.6957951,391.3161501,2.333488146,1
case,MAY 2022,202220,all_ages_adj,Pfizer,"169,278","88,550,117","178,121","55,702,337.9",191.16632,319.7729336,1.672747237,194.6812094,391.3161501,2.010035541,1
case,MAY 2022,202220,all_ages_adj,all_types,"275,456","153,351,486.7","178,121","55,702,337.9",179.6239514,319.7729336,1.780235492,182.307355,391.3161501,2.146463866,1
case,MAY 2022,202221,5-11,all_types,"9,400","5,786,373","17,333","14,009,833",162.4506405,123.7202471,0.761586699,,,,0
case,MAY 2022,202221,12-17,all_types,"13,706","10,510,405","13,999","6,568,430",130.4041091,213.125511,1.63434659,,,,0
case,MAY 2022,202221,18-29,all_types,"42,668","23,709,040","39,842","12,154,718",179.9651104,327.7904103,1.821410881,,,,1
case,MAY 2022,202221,30-49,all_types,"86,066","43,422,804","57,027","13,047,841.05",198.2046116,437.0608117,2.205099106,,,,1
case,MAY 2022,202221,50-64,all_types,"63,827","35,916,861","30,871","6,585,565.85",177.7076232,468.7676155,2.637858788,,,,1
case,MAY 2022,202221,65-79,all_types,"39,630","26,451,915.85","15,487","2,139,644.3",149.8190159,723.8118971,4.831241836,,,,1
case,MAY 2022,202221,80+,all_types,"13,221","7,723,965.45","5,440","1,041,775.7",171.1685544,522.1853418,3.050708372,,,,1
case,MAY 2022,202221,all_ages_adj,Janssen,"14,378","11,597,071","179,999","55,528,569.9",123.9795807,324.155656,2.614589065,115.9056591,399.8511549,3.449798377,1
case,MAY 2022,202221,all_ages_adj,Moderna,"89,575","53,223,534","179,999","55,547,807.9",168.2996097,324.0433904,1.92539597,155.8423701,399.8545282,2.565762623,1
case,MAY 2022,202221,all_ages_adj,Pfizer,"164,288","88,664,385","179,999","55,547,807.9",185.2919862,324.0433904,1.748825716,187.7909741,399.8545282,2.129253177,1
case,MAY 2022,202221,all_ages_adj,all_types,"268,518","153,521,364.3","179,999","55,547,807.9",174.9059496,324.0433904,1.8526722,175.7558169,399.8545282,2.275057152,1
case,JUN 2022,202222,5-11,all_types,"7,353","5,810,955","14,377","13,984,732",126.5368601,102.8049733,0.812450801,,,,0
case,JUN 2022,202222,12-17,all_types,"10,371","10,524,139","11,189","6,553,803",98.54487859,170.7253025,1.732462458,,,,0
case,JUN 2022,202222,18-29,all_types,"40,675","23,733,403","40,732","12,125,340",171.3829239,335.9246009,1.960082097,,,,1
case,JUN 2022,202222,30-49,all_types,"81,784","43,449,271","58,757","13,021,424.05",188.2287047,451.2332889,2.397260767,,,,1
case,JUN 2022,202222,50-64,all_types,"60,677","35,950,189","31,027","6,568,881.85",168.7807538,472.3330501,2.798500655,,,,1
case,JUN 2022,202222,65-79,all_types,"39,055","26,485,518.85","16,038","2,131,064.3",147.4579381,752.581703,5.103704232,,,,1
case,JUN 2022,202222,80+,all_types,"13,079","7,736,813.45","5,657","1,037,689.7",169.0489254,545.1533344,3.224825789,,,,1
case,JUN 2022,202222,all_ages_adj,Janssen,"13,841","11,602,457","177,777","53,307,428.9",119.2936979,333.4938557,2.795569771,118.0941024,405.9429913,3.437453547,1
case,JUN 2022,202222,all_ages_adj,Moderna,"87,010","53,278,182","177,777","55,422,934.9",163.3126295,320.7643195,1.964112148,148.5418837,403.9597066,2.719500363,1
case,JUN 2022,202222,all_ages_adj,Pfizer,"151,881","88,779,464","177,777","55,422,934.9",171.0767256,320.7643195,1.874973457,172.627148,403.9597066,2.340070558,1
case,JUN 2022,202222,all_ages_adj,all_types,"252,994","153,690,289.3","177,777","55,422,934.9",164.6128725,320.7643195,1.948598033,162.350673,403.9597066,2.488192375,1
case,JUN 2022,202223,5-11,all_types,"6,378","5,839,540","13,603","13,954,818",109.2209318,97.4788779,0.892492641,,,,0
case,JUN 2022,202223,12-17,all_types,"8,972","10,538,570","9,638","6,538,191",85.13489022,147.4108052,1.731496979,,,,0
case,JUN 2022,202223,18-29,all_types,"38,425","23,756,863","40,721","12,092,243",161.7427351,336.7530739,2.082029054,,,,1
case,JUN 2022,202223,30-49,all_types,"78,567","43,475,180","59,616","12,990,713.05",180.7169056,458.9124536,2.539399688,,,,1
case,JUN 2022,202223,50-64,all_types,"60,221","35,985,038","32,043","6,550,002.85",167.3501081,489.205894,2.92324815,,,,1
case,JUN 2022,202223,65-79,all_types,"38,977","26,518,783.85","16,668","2,120,938.3",146.9788367,785.8785897,5.346882636,,,,1
case,JUN 2022,202223,80+,all_types,"13,044","7,749,366.45","5,957","1,032,939.7",168.3234376,576.7035578,3.426163142,,,,1
case,JUN 2022,202223,all_ages_adj,Janssen,"13,718","11,607,917","178,246","55,260,967.9",118.1779642,322.5531632,2.729385003,93.61489337,411.0326705,4.390676053,1
case,JUN 2022,202223,all_ages_adj,Moderna,"85,115","53,330,833","178,246","55,279,845.9",159.5981072,322.4430117,2.020343583,142.4788381,411.0603274,2.885062322,1
case,JUN 2022,202223,all_ages_adj,Pfizer,"145,433","88,900,268","178,246","55,279,845.9",163.5911829,322.4430117,1.971029282,164.2977659,411.0603274,2.501922805,1
case,JUN 2022,202223,all_ages_adj,all_types,"244,584","153,863,341.3","178,246","55,279,845.9",158.961841,322.4430117,2.02843028,154.7729083,411.0603274,2.655893283,1
case,JUN 2022,202224,5-11,all_types,"5,036","5,863,701","11,894","13,926,921",85.88432459,85.4029401,0.994394967,,,,0
case,JUN 2022,202224,12-17,all_types,"7,049","10,551,704","8,335","6,522,896",66.80437586,127.7806667,1.912758934,,,,0
case,JUN 2022,202224,18-29,all_types,"32,933","23,777,560","41,756","12,062,319",138.5045396,346.1689249,2.4993327,,,,1
case,JUN 2022,202224,30-49,all_types,"67,350","43,497,228","62,987","12,963,124.8",154.8374531,485.8936481,3.138088611,,,,1
case,JUN 2022,202224,50-64,all_types,"53,324","36,010,474","35,358","6,533,871.85",148.0791394,541.1492728,3.654459871,,,,1
case,JUN 2022,202224,65-79,all_types,"36,276","26,540,078.85","19,149","2,113,040.3",136.6838441,906.2297581,6.63011612,,,,1
case,JUN 2022,202224,80+,all_types,"12,434","7,757,256.45","6,335","1,028,929.7",160.2886288,615.6883216,3.841122892,,,,1
case,JUN 2022,202224,all_ages_adj,Janssen,"12,040","11,611,943","185,814","53,046,689.65",103.6863512,350.2838749,3.378302649,105.6798239,441.8171327,4.180714126,1
case,JUN 2022,202224,all_ages_adj,Moderna,"75,834","53,368,858","185,814","55,151,102.65",142.0941029,336.9180145,2.37109076,128.5481943,440.1919242,3.424333781,1
case,JUN 2022,202224,all_ages_adj,Pfizer,"126,218","88,996,125","185,814","55,151,102.65",141.8241525,336.9180145,2.375603934,141.572966,440.1919242,3.109293649,1
case,JUN 2022,202224,all_ages_adj,all_types,"214,402","153,998,002.3","185,814","55,151,102.65",139.2238839,336.9180145,2.419972816,133.5870537,440.1919242,3.295169044,1
death,APR 2021,202114,12-17,all_types,0,"36,254",2,"16,615,742",0,0.0120368,,,,,0
death,APR 2021,202114,18-29,all_types,0,"2,435,539",23,"29,360,892",0,0.078335495,,,,,0
death,APR 2021,202114,30-49,all_types,2,"7,076,404",213,"38,958,441",0.0282629,0.546736457,19.34464025,,,,0
death,APR 2021,202114,50-64,all_types,9,"7,066,221",657,"21,788,276",0.127366523,3.015383135,23.67484848,,,,0
death,APR 2021,202114,65-79,all_types,54,"13,809,694",759,"7,358,602",0.391029664,10.31445919,26.37768984,,,,0
death,APR 2021,202114,80+,all_types,69,"4,700,169",575,"2,424,541",1.46803232,23.7158291,16.15484127,,,,0
death,APR 2021,202114,all_ages_adj,Janssen,18,"2,217,198","2,229","115,982,573",0.811835479,1.921840448,2.36727822,0.587034974,2.87775902,4.90219348,0
death,APR 2021,202114,all_ages_adj,Moderna,32,"15,304,641","2,229","115,982,573",0.209086904,1.921840448,9.191586909,0.084654422,2.87775902,33.9941961,0
death,APR 2021,202114,all_ages_adj,Pfizer,84,"17,554,520","2,229","116,506,494",0.478509239,1.913198075,3.998246889,0.164946805,2.877718332,17.44634177,0
death,APR 2021,202114,all_ages_adj,all_types,134,"35,124,281","2,229","116,506,494",0.381502471,1.913198075,5.014903491,0.136529641,2.877718332,21.07760855,0
death,APR 2021,202115,12-17,all_types,0,"54,096",4,"16,361,227",0,0.024448,,,,,0
death,APR 2021,202115,18-29,all_types,0,"3,033,808",34,"27,588,889",0,0.123238018,,,,,0
death,APR 2021,202115,30-49,all_types,3,"8,673,872",208,"36,006,649",0.0345866,0.577671085,16.70215017,,,,0
death,APR 2021,202115,50-64,all_types,15,"9,071,054",558,"19,765,786",0.165361159,2.823060009,17.07208652,,,,0
death,APR 2021,202115,65-79,all_types,53,"15,696,022",785,"6,748,271",0.337665174,11.6326093,34.45013047,,,,0
death,APR 2021,202115,80+,all_types,89,"5,082,230",535,"2,293,264.55",1.751199769,23.32918808,13.32183141,,,,1
death,APR 2021,202115,all_ages_adj,Janssen,20,"2,883,326","2,124","108,251,641.6",0.693643383,1.962094957,2.828679702,0.545793478,2.996859096,5.490829803,0
death,APR 2021,202115,all_ages_adj,Moderna,49,"17,882,700","2,124","108,251,641.6",0.27400784,1.962094957,7.160725611,0.111601937,2.996859096,26.85310996,0
death,APR 2021,202115,all_ages_adj,Pfizer,91,"20,793,149","2,124","108,764,086.6",0.437644149,1.952850493,4.462188051,0.158540556,2.996777024,18.9022739,0
death,APR 2021,202115,all_ages_adj,all_types,160,"41,611,082","2,124","108,764,086.6",0.384512953,1.952850493,5.078763874,0.151151684,2.996777024,19.8262894,0
death,APR 2021,202116,12-17,all_types,0,"86,416",0,"16,100,334",0,0,,,,,0
death,APR 2021,202116,18-29,all_types,0,"3,954,601",19,"26,171,035",0,0.072599345,,,,,0
death,APR 2021,202116,30-49,all_types,3,"10,862,486",178,"33,711,074",0.027618,0.528016402,19.11856925,,,,0
death,APR 2021,202116,50-64,all_types,18,"11,777,509",521,"18,340,045",0.152833676,2.840778199,18.58738378,,,,0
death,APR 2021,202116,65-79,all_types,57,"17,139,013",723,"6,297,215",0.332574577,11.48126593,34.52237999,,,,0
death,APR 2021,202116,80+,all_types,89,"5,383,424",494,"2,193,434.55",1.65322293,22.52175703,13.62294015,,,,1
death,APR 2021,202116,all_ages_adj,Janssen,32,"4,424,203","1,935","102,312,247.6",0.723294116,1.891269175,2.614799612,0.598300084,2.919812679,4.880180959,0
death,APR 2021,202116,all_ages_adj,Moderna,49,"20,503,095","1,935","102,312,247.6",0.238988309,1.891269175,7.913647258,0.090375112,2.919812679,32.30770747,0
death,APR 2021,202116,all_ages_adj,Pfizer,86,"24,217,165","1,935","102,813,137.6",0.355120015,1.882055198,5.299772242,0.140956653,2.919812679,20.71425938,0
death,APR 2021,202116,all_ages_adj,all_types,167,"49,203,449","1,935","102,813,137.6",0.339407101,1.882055198,5.545126166,0.141793788,2.919812679,20.59196473,0
death,APR 2021,202117,12-17,all_types,0,"142,582",4,"15,869,651",0,0.0252053,,,,,0
death,APR 2021,202117,18-29,all_types,0,"4,972,686",21,"25,036,975",0,0.083875947,,,,,0
death,APR 2021,202117,30-49,all_types,3,"13,186,541",172,"31,910,157",0.0227505,0.53901333,23.69240461,,,,0
death,APR 2021,202117,50-64,all_types,25,"14,682,349",468,"17,158,031",0.170272482,2.7275857,16.01894607,,,,0
death,APR 2021,202117,65-79,all_types,63,"18,158,419",575,"5,933,868",0.346946505,9.690138035,27.92977565,,,,0
death,APR 2021,202117,80+,all_types,90,"5,594,957",414,"2,113,510.55",1.608591451,19.58826276,12.17727643,,,,1
death,APR 2021,202117,all_ages_adj,Janssen,38,"5,491,561","1,654","97,529,042.55",0.691970826,1.695905093,2.450833229,0.608770664,2.588951536,4.252753442,0
death,APR 2021,202117,all_ages_adj,Moderna,58,"23,342,696","1,654","97,529,042.55",0.248471728,1.695905093,6.825344317,0.086130324,2.588951536,30.05853712,0
death,APR 2021,202117,all_ages_adj,Pfizer,85,"27,841,324","1,654","98,022,192.55",0.305301573,1.687372989,5.526905657,0.1415909,2.588867607,18.28413831,0
death,APR 2021,202117,all_ages_adj,all_types,181,"56,737,534","1,654","98,022,192.55",0.319012807,1.687372989,5.289358139,0.142971451,2.588867607,18.10758435,0
death,MAY 2021,202118,12-17,all_types,0,"242,062",2,"15,716,691",0,0.0127253,,,,,0
death,MAY 2021,202118,18-29,all_types,0,"5,996,997",19,"24,229,110",0,0.078418068,,,,,0
death,MAY 2021,202118,30-49,all_types,4,"15,503,308",149,"30,602,675",0.0258009,0.486885542,18.87084129,,,,0
death,MAY 2021,202118,50-64,all_types,30,"17,432,200",392,"16,276,446",0.172095318,2.40838817,13.99450142,,,,0
death,MAY 2021,202118,65-79,all_types,50,"18,875,770",559,"5,642,574",0.264889856,9.906826211,37.3997946,,,,0
death,MAY 2021,202118,80+,all_types,69,"5,740,871",386,"2,048,801.55",1.201908212,18.84028251,15.67530891,,,,1
death,MAY 2021,202118,all_ages_adj,Janssen,21,"5,509,354","1,507","94,028,933.55",0.381169916,1.602698173,4.204681709,0.291112546,2.503740642,8.600593395,0
death,MAY 2021,202118,all_ages_adj,Moderna,57,"26,340,495","1,507","94,028,933.55",0.216396844,1.602698173,7.406291791,0.087065841,2.503740642,28.75686511,0
death,MAY 2021,202118,all_ages_adj,Pfizer,74,"31,876,427","1,507","94,516,297.55",0.23214647,1.594434017,6.868224265,0.123148295,2.503698362,20.33075948,0
death,MAY 2021,202118,all_ages_adj,all_types,153,"63,791,208","1,507","94,516,297.55",0.239844964,1.594434017,6.647769414,0.118835029,2.503698362,21.06868978,0
death,MAY 2021,202119,12-17,all_types,0,"407,808",1,"15,349,142",0,0.00651502,,,,,0
death,MAY 2021,202119,18-29,all_types,0,"7,271,299",22,"23,558,120",0,0.09338606,,,,,0
death,MAY 2021,202119,30-49,all_types,2,"18,017,119",130,"29,586,454",0.0111006,0.43939027,39.58273388,,,,0
death,MAY 2021,202119,50-64,all_types,11,"19,743,874",348,"15,613,331",0.0557135,2.228864552,40.00583716,,,,0
death,MAY 2021,202119,65-79,all_types,56,"19,437,519",435,"5,414,128.2",0.288102612,8.034534535,27.88775316,,,,1
death,MAY 2021,202119,80+,all_types,61,"5,854,991",273,"1,996,417.55",1.041846179,13.6744941,13.12525244,,,,1
death,MAY 2021,202119,all_ages_adj,Janssen,12,"5,657,889","1,209","91,035,089.75",0.212093238,1.328059327,6.26167688,0.19944662,2.037619748,10.21636638,0
death,MAY 2021,202119,all_ages_adj,Moderna,43,"29,041,270","1,209","91,035,089.75",0.14806515,1.328059327,8.969425461,0.065872405,2.037619748,30.93282743,0
death,MAY 2021,202119,all_ages_adj,Pfizer,75,"35,966,185","1,209","91,517,592.75",0.208529206,1.321057475,6.335119672,0.101895443,2.037597794,19.99694727,0
death,MAY 2021,202119,all_ages_adj,all_types,130,"70,732,610","1,209","91,517,592.75",0.183790758,1.321057475,7.18783409,0.088497896,2.037597794,23.02425133,0
death,MAY 2021,202120,12-17,all_types,0,"670,362",1,"14,146,226",0,0.00706902,,,,,0
death,MAY 2021,202120,18-29,all_types,1,"8,838,910",13,"22,826,186",0.0113136,0.0569521,5.033947853,,,,0
death,MAY 2021,202120,30-49,all_types,1,"20,652,354",110,"28,484,002",0.00484206,0.386181689,79.75560948,,,,0
death,MAY 2021,202120,50-64,all_types,18,"21,569,894",269,"14,956,114",0.083449645,1.798595544,21.55306402,,,,0
death,MAY 2021,202120,65-79,all_types,58,"19,913,369",408,"5,199,407.2",0.291261614,7.84704841,26.94158113,,,,1
death,MAY 2021,202120,80+,all_types,63,"5,952,224",220,"1,949,279.55",1.058427909,11.28622111,10.66319304,,,,1
death,MAY 2021,202120,all_ages_adj,Janssen,22,"6,005,628","1,021","87,124,070.75",0.366323056,1.171891983,3.199066956,0.317340034,1.815859067,5.722124128,0
death,MAY 2021,202120,all_ages_adj,Moderna,57,"31,332,846","1,021","87,124,070.75",0.181917723,1.171891983,6.441879126,0.08322773,1.815859067,21.81795733,0
death,MAY 2021,202120,all_ages_adj,Pfizer,62,"40,188,287","1,021","87,561,214.75",0.154273806,1.166041384,7.558258997,0.085563037,1.815835663,21.22219744,0
death,MAY 2021,202120,all_ages_adj,all_types,141,"77,597,113","1,021","87,561,214.75",0.181707791,1.166041384,6.417123759,0.094419329,1.815835663,19.23160957,0
death,MAY 2021,202121,12-17,all_types,0,"923,414",1,"13,465,939",0,0.00742614,,,,,0
death,MAY 2021,202121,18-29,all_types,1,"10,223,412",7,"22,217,572",0.0097815,0.0315066,3.221048817,,,,0
death,MAY 2021,202121,30-49,all_types,0,"22,845,896",84,"27,600,503",0,0.30434228,,,,,0
death,MAY 2021,202121,50-64,all_types,20,"22,922,220",226,"14,444,645",0.087251584,1.564593661,17.93198005,,,,0
death,MAY 2021,202121,65-79,all_types,43,"20,292,020",344,"5,030,313.2",0.211905961,6.838540391,32.27158102,,,,1
death,MAY 2021,202121,80+,all_types,46,"6,033,178",208,"1,911,780.55",0.762450569,10.87990983,14.26965927,,,,1
death,MAY 2021,202121,all_ages_adj,Janssen,14,"6,345,055",870,"84,262,237.75",0.220644265,1.032490975,4.679437159,0.202468982,1.608755337,7.945687876,0
death,MAY 2021,202121,all_ages_adj,Moderna,38,"33,502,046",870,"84,262,237.75",0.113425908,1.032490975,9.102778983,0.056901,1.608755337,28.27288819,0
death,MAY 2021,202121,all_ages_adj,Pfizer,58,"43,321,343",870,"84,670,752.75",0.133883199,1.027509467,7.674670697,0.078581392,1.608731215,20.47216494,0
death,MAY 2021,202121,all_ages_adj,all_types,110,"83,240,140",870,"84,670,752.75",0.132147784,1.027509467,7.775457441,0.072192403,1.608731215,22.28394064,0
death,JUN 2021,202122,12-17,all_types,0,"1,169,363",0,"13,039,023",0,0,,,,,0
death,JUN 2021,202122,18-29,all_types,0,"11,322,809",10,"21,794,662",0,0.0458828,,,,,0
death,JUN 2021,202122,30-49,all_types,2,"24,607,872",88,"26,972,221",0.0081275,0.326261601,40.14301855,,,,0
death,JUN 2021,202122,50-64,all_types,18,"23,997,343",203,"14,085,855",0.075008304,1.441162074,19.213367,,,,0
death,JUN 2021,202122,65-79,all_types,38,"20,610,384",247,"4,913,868.2",0.184373081,5.026589846,27.26314393,,,,1
death,JUN 2021,202122,80+,all_types,51,"6,103,495",128,"1,886,462.55",0.835586824,6.78518638,8.12026493,,,,1
death,JUN 2021,202122,all_ages_adj,Janssen,15,"6,689,175",676,"82,301,669.75",0.2242429,0.821368512,3.66285181,0.220674389,1.228078254,5.565114558,0
death,JUN 2021,202122,all_ages_adj,Moderna,35,"35,371,589",676,"82,301,669.75",0.09894947,0.821368512,8.300888405,0.0478334,1.228078254,25.67405948,0
death,JUN 2021,202122,all_ages_adj,Pfizer,59,"45,677,618",676,"82,692,091.75",0.129166105,0.817490507,6.328986287,0.081546558,1.228078254,15.05984171,0
death,JUN 2021,202122,all_ages_adj,all_types,109,"87,811,266",676,"82,692,091.75",0.124129858,0.817490507,6.585768473,0.070937242,1.228078254,17.31217939,0
death,JUN 2021,202123,12-17,all_types,0,"1,367,179",0,"12,657,348",0,0,,,,,0
death,JUN 2021,202123,18-29,all_types,0,"12,101,224",10,"21,405,893",0,0.0467161,,,,,0
death,JUN 2021,202123,30-49,all_types,1,"25,847,994",86,"26,397,113",0.00386877,0.325793203,84.21100762,,,,0
death,JUN 2021,202123,50-64,all_types,14,"24,778,748",201,"13,765,916",0.0565,1.460128044,25.8429606,,,,0
death,JUN 2021,202123,65-79,all_types,35,"20,857,230",212,"4,807,739.6",0.167807518,4.409556624,26.27746763,,,,1
death,JUN 2021,202123,80+,all_types,44,"6,159,030",131,"1,862,014.55",0.714398209,7.035390781,9.84799611,,,,1
death,JUN 2021,202123,all_ages_adj,Janssen,7,"7,005,168",640,"80,522,630.15",0.099926226,0.79480762,7.953944148,0.092851345,1.172268122,12.62521425,0
death,JUN 2021,202123,all_ages_adj,Moderna,31,"36,803,396",640,"80,522,630.15",0.084231357,0.79480762,9.436006313,0.0423116,1.172268122,27.70557306,0
death,JUN 2021,202123,all_ages_adj,Pfizer,56,"47,228,963",640,"80,896,024.15",0.11857131,0.791139004,6.672263351,0.072059138,1.172268122,16.26813963,0
death,JUN 2021,202123,all_ages_adj,all_types,94,"91,111,405",640,"80,896,024.15",0.103170399,0.791139004,7.668275131,0.0592733,1.172268122,19.77732696,0
death,JUN 2021,202124,12-17,all_types,0,"1,751,198",1,"12,362,895",0,0.0080887,,,,,0
death,JUN 2021,202124,18-29,all_types,0,"12,644,074",13,"21,063,952",0,0.0617168,,,,,0
death,JUN 2021,202124,30-49,all_types,4,"26,690,516",85,"25,899,639",0.0149866,0.328189903,21.89889461,,,,0
death,JUN 2021,202124,50-64,all_types,14,"25,304,561",191,"13,494,657",0.055326,1.415374989,25.5824591,,,,0
death,JUN 2021,202124,65-79,all_types,41,"21,032,293",214,"4,719,306.6",0.194938327,4.534564463,23.26153376,,,,1
death,JUN 2021,202124,80+,all_types,62,"6,198,257",137,"1,841,308.55",1.000281208,7.440360824,7.438269122,,,,1
death,JUN 2021,202124,all_ages_adj,Janssen,18,"7,238,116",641,"79,022,384.15",0.248683497,0.811162567,3.261827087,0.241190252,1.199163238,4.971856159,0
